iso_steff,iso_slogg_err2,iso_steff_err1,iso_steff_err2,iso_slogage,iso_smass,iso_sparallax_err1,iso_sparallax_err2,id_starname,iso_sparallax,iso_srad,iso_smet_err1,iso_smet_err2,iso_smass_err2,iso_smass_err1,iso_slogg_err1,iso_srad_err1,iso_smet,iso_srad_err2,iso_slogg,iso_slogage_err1,iso_slogage_err2,iso_sage,iso_sage_err1,iso_sage_err2
6427.0,-0.08,64.0,-64.0,9.25,1.254,0.1,-0.132,K02608,1.357,1.297,0.042,-0.04,-0.031,0.035,0.058,0.141,0.03,-0.086,4.309,0.16,-0.37,1.77827941004,0.79211637273,-1.01970183501
5545.0,-0.095,70.0,-67.0,9.963,1.007,0.44,-0.41,K02612,3.64,1.2,0.042,-0.042,-0.033,0.04,0.093,0.15,0.302,-0.13,4.28,0.079,-0.123,9.18332596484,1.83206713058,-2.26501625565
6216.0,-0.1,67.0,-65.0,9.517,1.277,0.18,-0.15,K02623,1.08,1.59,0.042,-0.043,-0.068,0.091,0.11,0.26,0.117,-0.23,4.14,0.053,-0.058,3.28851630876,0.426835982212,-0.411117894024
5762.0,-0.1,62.0,-60.0,10.089,0.848,0.21,-0.2,K02631,1.54,1.19,0.042,-0.04,-0.03,0.041,0.11,0.18,-0.391,-0.14,4.21,0.053,-0.07,12.2743923116,1.59316597713,-1.82719011938
6224.0,-0.11,68.0,-63.0,9.528,1.271,0.39,-0.38,K02632,2.48,1.68,0.035,-0.047,-0.08,0.102,0.1,0.3,-0.006,-0.23,4.09,0.081,-0.061,3.37287308659,0.691560205063,-0.441979841338
6009.0,-0.1,63.0,-69.0,9.699,1.126,0.27,-0.2,K02635,1.5,1.6,0.046,-0.046,-0.079,0.07,0.112,0.25,-0.141,-0.24,4.083,0.09,-0.08,5.00034534977,1.15142337733,-0.84123924483
5855.0,-0.086,63.0,-63.0,9.69,1.043,0.28,-0.31,K02636,3.13,1.084,0.042,-0.042,-0.027,0.028,0.076,0.116,0.068,-0.086,4.384,0.14,-0.32,4.89778819368,1.86304156024,-2.55355937836
5575.0,-0.1,65.0,-64.0,9.931,1.031,0.058,-0.05,K02639,0.384,1.95,0.018,-0.015,-0.047,0.065,0.1,0.29,-0.033,-0.25,3.87,0.078,-0.086,8.53100114018,1.6783936969,-1.53258118015
4928.0,-0.12,130.0,-78.0,9.562,1.319,0.081,-0.063,K02640,0.456,7.2,0.025,-0.045,-0.056,0.101,0.13,1.1,-0.131,-1.1,2.86,0.068,-0.069,3.64753946926,0.61825571876,-0.53582313215
5791.0,-0.11,64.0,-64.0,9.879,1.06,0.17,-0.14,K02641,1.03,1.56,0.035,-0.021,-0.044,0.054,0.11,0.25,-0.006,-0.22,4.08,0.067,-0.073,7.56832895021,1.26247005398,-1.17098059538
5434.0,-0.073,65.0,-66.0,9.92,0.853,0.21,-0.24,K02657,3.14,0.87,0.043,-0.042,-0.028,0.029,0.061,0.069,-0.139,-0.051,4.489,0.16,-0.32,8.31763771103,3.70500663515,-4.33656600549
5121.0,-0.101,72.0,-61.0,9.2379,1.7815,0.073,-0.073,K02659,0.654,5.05,0.015,-0.016,-0.0016,0.0015,0.095,0.62,0.203,-0.52,3.283,0.0049,-0.0063,1.72941810013,0.0196229398344,-0.0249063476634
5460.0,-0.063,66.0,-66.0,9.74,0.9,0.097,-0.112,K02668,1.791,0.871,0.042,-0.042,-0.029,0.028,0.046,0.057,-0.04,-0.039,4.513,0.24,-0.47,5.49540873858,4.05451712164,-3.63332160191
5651.0,-0.066,64.0,-64.0,9.52,1.005,0.23,-0.29,K02672,4.3,0.957,0.041,-0.042,-0.027,0.027,0.041,0.068,0.172,-0.041,4.48,0.28,-0.49,3.31131121483,2.99826222998,-2.23979190959
5755.0,-0.101,65.0,-64.0,9.9,1.069,0.19,-0.19,K02674,1.32,1.53,0.044,-0.042,-0.051,0.08,0.098,0.25,0.095,-0.19,4.098,0.068,-0.097,7.94328234724,1.34638152056,-1.58997302873
5744.0,-0.053,64.0,-63.0,9.34,1.027,0.15,-0.18,K02675,3.18,0.962,0.042,-0.043,-0.026,0.025,0.031,0.056,0.118,-0.035,4.486,0.32,-0.48,2.18776162395,2.3831202722,-1.46332566387
6322.0,-0.11,71.0,-65.0,9.448,1.359,0.2,-0.14,K02676,0.95,1.91,0.045,-0.048,-0.122,0.094,0.13,0.33,-0.049,-0.34,4.01,0.079,-0.063,2.80543363795,0.559682055803,-0.378823542869
6142.0,-0.09,48.0,-60.0,9.592,1.253,0.15,-0.12,K02677,0.98,1.72,0.039,-0.036,-0.077,0.1,0.1,0.24,0.031,-0.23,4.066,0.086,-0.067,3.90840895792,0.85590091013,-0.558754566346
5408.0,-0.05,64.0,-64.0,9.48,0.931,0.23,-0.27,K02678,5.35,0.863,0.042,-0.042,-0.026,0.023,0.027,0.042,0.109,-0.027,4.537,0.35,-0.53,3.0199517204,3.74087803352,-2.12870078227
5312.0,-0.06,64.0,-65.0,9.78,0.86,0.049,-0.057,K02681,0.974,0.83,0.042,-0.042,-0.029,0.028,0.042,0.049,-0.055,-0.033,4.535,0.25,-0.45,6.02559586074,4.68959719163,-3.88763377124
4713.0,-0.03,65.0,-63.0,9.87,0.74,0.14,-0.13,K02686,3.59,0.713,0.042,-0.042,-0.021,0.024,0.026,0.02,-0.046,-0.018,4.602,0.24,-0.51,7.41310241301,5.46939310392,-5.12223476024
5779.0,-0.073,64.0,-64.0,9.55,1.019,0.53,-0.66,K02687,8.53,0.993,0.042,-0.043,-0.027,0.026,0.049,0.081,0.062,-0.052,4.454,0.24,-0.43,3.54813389234,2.61781612628,-2.22987715378
5509.0,-0.052,64.0,-66.0,9.47,0.96,0.1,-0.12,K02690,2.37,0.894,0.042,-0.042,-0.026,0.024,0.029,0.046,0.127,-0.029,4.52,0.33,-0.5,2.95120922667,3.35836421814,-2.01795492587
4787.0,-0.027,65.0,-66.0,10.0,0.793,0.079,-0.076,K02694,1.948,0.774,0.042,-0.042,-0.021,0.025,0.034,0.024,0.228,-0.023,4.558,0.14,-0.36,10.0,3.80384264603,-5.6348416776
5934.0,-0.096,64.0,-64.0,9.72,1.092,0.14,-0.14,K02698,1.19,1.24,0.043,-0.042,-0.032,0.043,0.091,0.17,0.106,-0.13,4.285,0.087,-0.132,5.2480746025,1.16402116335,-1.37549815328
6336.0,-0.11,64.0,-64.0,9.446,1.291,0.62,-0.61,K02706,4.34,1.52,0.042,-0.043,-0.054,0.078,0.1,0.25,0.105,-0.19,4.18,0.046,-0.094,2.79254384124,0.312015746891,-0.543489235402
5578.0,-0.071,65.0,-64.0,9.78,0.913,0.091,-0.111,K02707,1.507,0.908,0.043,-0.043,-0.028,0.028,0.053,0.071,-0.085,-0.047,4.483,0.19,-0.36,6.02559586074,3.30694714723,-3.39532786885
5941.0,-0.075,66.0,-63.0,9.43,1.083,0.094,-0.122,K02711,1.494,1.061,0.043,-0.041,-0.027,0.027,0.048,0.094,0.089,-0.057,4.422,0.24,-0.42,2.69153480393,1.98581660895,-1.66824181165
6352.0,-0.104,64.0,-64.0,9.365,1.339,0.4,-0.4,K02712,2.93,1.53,0.042,-0.042,-0.054,0.079,0.098,0.24,0.24,-0.18,4.194,0.071,-0.163,2.31739464997,0.41158313284,-0.725185922917
6047.0,-0.11,68.0,-67.0,9.696,1.172,0.16,-0.16,K02714,1.1,1.65,0.042,-0.037,-0.048,0.082,0.1,0.28,0.004,-0.21,4.07,0.063,-0.086,4.9659232145,0.77524140757,-0.892120436462
6065.0,-0.101,71.0,-69.0,9.64,1.11,0.23,-0.27,K02717,2.18,1.24,0.041,-0.042,-0.034,0.04,0.082,0.18,0.007,-0.12,4.297,0.087,-0.159,4.3651583224,0.968190632475,-1.3382448943
5921.0,-0.11,66.0,-74.0,9.749,1.096,0.84,-0.68,K02720,4.65,1.57,0.046,-0.046,-0.068,0.08,0.12,0.26,-0.119,-0.24,4.09,0.08,-0.112,5.61047976032,1.13480051665,-1.27537097645
6118.0,-0.085,66.0,-66.0,9.52,1.1,0.13,-0.16,K02722,1.57,1.143,0.044,-0.043,-0.032,0.034,0.066,0.125,-0.05,-0.083,4.362,0.14,-0.3,3.31131121483,1.25957068132,-1.65172430739
5646.0,-0.082,65.0,-65.0,10.003,0.857,0.15,-0.15,K02729,1.64,0.963,0.042,-0.043,-0.027,0.028,0.08,0.098,-0.262,-0.078,4.401,0.085,-0.174,10.0693166885,2.17684530413,-3.32403641154
5591.0,-0.11,66.0,-65.0,10.036,0.953,0.19,-0.17,K02730,1.22,1.34,0.03,-0.028,-0.034,0.041,0.12,0.21,-0.009,-0.18,4.16,0.066,-0.068,10.8642562362,1.78310723854,-1.57459236837
6109.0,-0.092,54.0,-73.0,9.607,1.244,0.21,-0.17,K02732,1.32,1.69,0.041,-0.041,-0.072,0.104,0.104,0.26,0.081,-0.23,4.08,0.084,-0.07,4.04575891697,0.863319844552,-0.602259609341
4845.0,-0.036,65.0,-64.0,9.76,0.786,0.11,-0.12,K02733,3.08,0.745,0.041,-0.042,-0.023,0.025,0.022,0.022,0.035,-0.016,4.592,0.3,-0.55,5.75439937337,5.7271368416,-4.13258927601
5645.0,-0.081,60.0,-66.0,9.841,1.134,0.28,-0.23,K02737,1.98,1.59,0.042,-0.041,-0.062,0.077,0.097,0.21,0.34,-0.2,4.087,0.082,-0.104,6.93425806017,1.4410347611,-1.47667944925
5992.0,-0.096,63.0,-65.0,9.847,0.964,0.16,-0.17,K02740,1.47,1.16,0.043,-0.043,-0.029,0.035,0.085,0.15,-0.262,-0.11,4.295,0.063,-0.092,7.03072319884,1.0975819628,-1.3421938904
5849.0,-0.089,64.0,-65.0,9.75,1.037,0.19,-0.21,K02741,2.0,1.112,0.042,-0.041,-0.028,0.029,0.079,0.129,0.06,-0.095,4.36,0.12,-0.24,5.6234132519,1.78968916111,-2.38747668261
5574.0,-0.064,66.0,-65.0,9.65,0.942,0.1,-0.13,K02743,1.97,0.907,0.041,-0.041,-0.029,0.027,0.043,0.061,-0.007,-0.039,4.498,0.25,-0.44,4.46683592151,3.47644642573,-2.84502582415
5491.0,-0.11,65.0,-65.0,10.032,0.962,0.15,-0.13,K02748,0.95,1.69,0.017,-0.017,-0.038,0.047,0.11,0.25,-0.032,-0.22,3.97,0.067,-0.074,10.7646521363,1.79564750065,-1.68644683452
6252.0,-0.11,70.0,-71.0,9.504,1.316,0.42,-0.37,K02749,2.54,1.73,0.04,-0.036,-0.093,0.092,0.11,0.29,0.023,-0.25,4.08,0.057,-0.05,3.1915378551,0.447612506171,-0.347076747653
5931.0,-0.12,71.0,-76.0,9.733,1.121,0.055,-0.048,K02750,0.339,1.65,0.057,-0.05,-0.059,0.061,0.11,0.27,-0.088,-0.23,4.05,0.068,-0.082,5.40754322946,0.916575284306,-0.930410187692
6092.0,-0.101,62.0,-65.0,9.573,1.171,0.37,-0.4,K02752,3.15,1.3,0.043,-0.042,-0.038,0.052,0.087,0.19,0.137,-0.13,4.274,0.074,-0.166,3.74110588272,0.694980556594,-1.18840458006
5840.0,-0.1,55.0,-63.0,9.772,1.126,0.18,-0.17,K02753,1.21,1.45,0.039,-0.041,-0.057,0.099,0.1,0.23,0.209,-0.19,4.17,0.094,-0.098,5.91561634175,1.42952233982,-1.19498592912
5875.0,-0.082,65.0,-65.0,9.75,1.0,0.28,-0.32,K02754,3.26,1.059,0.045,-0.044,-0.029,0.032,0.072,0.111,-0.078,-0.081,4.386,0.1,-0.23,5.6234132519,1.45604459194,-2.31210203708
5742.0,-0.076,66.0,-67.0,9.81,0.933,0.27,-0.29,K02755,3.47,0.972,0.042,-0.042,-0.027,0.028,0.067,0.087,-0.143,-0.066,4.432,0.13,-0.26,6.45654229035,2.25309360921,-2.90840839801
5904.0,-0.091,66.0,-61.0,9.63,1.071,0.08,-0.096,K02756,0.933,1.104,0.042,-0.042,-0.028,0.029,0.07,0.128,0.103,-0.083,4.38,0.15,-0.33,4.26579518802,1.75980067273,-2.27053287305
5223.0,-0.109,67.0,-61.0,9.72,1.273,0.25,-0.26,K02758,2.16,2.47,0.045,-0.045,-0.036,0.029,0.091,0.34,0.313,-0.26,3.758,0.039,-0.02,5.2480746025,0.493090019576,-0.236202266225
4692.0,-0.024,63.0,-65.0,10.01,0.783,0.08,-0.075,K02762,2.044,0.764,0.041,-0.041,-0.02,0.023,0.031,0.022,0.271,-0.021,4.565,0.13,-0.33,10.2329299228,3.57091272322,-5.44662899958
4727.0,-0.028,65.0,-65.0,9.88,0.749,0.065,-0.06,K02763,1.72,0.722,0.042,-0.042,-0.021,0.024,0.025,0.019,-0.013,-0.017,4.597,0.22,-0.49,7.58577575029,5.00347836765,-5.13106683461
6223.0,-0.1,69.0,-64.0,9.51,1.328,0.13,-0.12,K02765,0.82,1.76,0.042,-0.042,-0.086,0.098,0.11,0.29,0.088,-0.25,4.07,0.055,-0.053,3.2359365693,0.436886435685,-0.37175859939
5322.0,-0.057,64.0,-63.0,9.73,0.872,0.055,-0.064,K02768,1.178,0.833,0.042,-0.043,-0.029,0.027,0.038,0.046,-0.03,-0.03,4.538,0.28,-0.49,5.3703179637,4.86261195911,-3.63251713495
5778.0,-0.11,67.0,-67.0,9.828,1.099,0.15,-0.13,K02769,0.93,1.85,0.021,-0.017,-0.053,0.069,0.11,0.3,-0.02,-0.26,3.95,0.073,-0.082,6.72976656284,1.23182694133,-1.15790907352
6159.0,-0.076,66.0,-66.0,9.38,1.112,0.22,-0.27,K02771,3.25,1.113,0.042,-0.043,-0.031,0.032,0.052,0.102,-0.059,-0.066,4.391,0.21,-0.41,2.39883291902,1.49161853092,-1.46557861822
5727.0,-0.12,56.0,-57.0,10.128,0.828,0.44,-0.32,K02781,2.34,1.21,0.038,-0.038,-0.024,0.039,0.14,0.19,-0.418,-0.19,4.19,0.036,-0.062,13.4276496114,1.16049299137,-1.78638931727
5815.0,-0.092,68.0,-64.0,9.843,1.012,0.13,-0.13,K02785,1.2,1.15,0.038,-0.042,-0.029,0.031,0.083,0.14,0.006,-0.11,4.323,0.079,-0.134,6.96626514111,1.3897650412,-1.8494467857
6335.0,-0.078,61.0,-62.0,9.574,1.184,0.122,-0.097,K02786,0.896,1.51,0.042,-0.041,-0.057,0.053,0.093,0.18,-0.152,-0.18,4.151,0.057,-0.067,3.74973002245,0.525898839061,-0.536069483815
5120.0,-0.032,65.0,-66.0,10.075,0.76,0.16,-0.16,K02790,3.24,0.778,0.043,-0.042,-0.019,0.022,0.043,0.032,-0.198,-0.031,4.535,0.08,-0.222,11.8850222744,2.40391731074,-4.7564919731
5962.0,-0.102,65.0,-63.0,9.654,1.15,0.51,-0.5,K02792,3.82,1.33,0.042,-0.042,-0.045,0.064,0.095,0.2,0.188,-0.16,4.249,0.078,-0.1,4.50816704541,0.886939179737,-0.927202674388
5686.0,-0.096,68.0,-65.0,9.927,0.962,0.091,-0.103,K02796,0.912,1.081,0.037,-0.043,-0.026,0.029,0.08,0.134,0.002,-0.095,4.352,0.084,-0.14,8.4527884516,1.80373081091,-2.32928453436
6064.0,-0.11,71.0,-68.0,9.688,1.158,0.57,-0.52,K02801,3.87,1.49,0.039,-0.037,-0.045,0.069,0.1,0.23,0.037,-0.19,4.15,0.066,-0.09,4.87528490103,0.800161153052,-0.912504558479
5575.0,-0.092,66.0,-65.0,9.984,0.959,0.34,-0.34,K02803,3.27,1.08,0.042,-0.042,-0.027,0.029,0.087,0.126,0.16,-0.099,4.35,0.088,-0.174,9.63829023624,2.16491612028,-3.18174794589
5871.0,-0.095,65.0,-66.0,9.89,0.948,0.17,-0.2,K02805,1.68,1.13,0.044,-0.044,-0.029,0.036,0.081,0.15,-0.208,-0.1,4.304,0.06,-0.085,7.76247116629,1.15003821505,-1.37983630438
6397.0,-0.093,64.0,-64.0,9.3,1.284,0.096,-0.116,K02807,0.992,1.36,0.042,-0.042,-0.034,0.047,0.076,0.18,0.151,-0.12,4.274,0.12,-0.33,1.99526231497,0.635005676926,-1.06200801417
5879.0,-0.101,63.0,-67.0,9.804,1.022,0.17,-0.2,K02815,1.55,1.17,0.045,-0.044,-0.034,0.041,0.081,0.17,-0.044,-0.11,4.31,0.064,-0.099,6.36795520908,1.01108709221,-1.29804812633
4698.0,-0.03,66.0,-67.0,9.85,0.742,0.059,-0.057,K02828,1.518,0.713,0.042,-0.042,-0.021,0.023,0.023,0.02,-0.027,-0.017,4.604,0.25,-0.5,7.07945784384,5.5097962741,-4.84073670527
5872.0,-0.11,63.0,-66.0,9.839,1.071,0.24,-0.22,K02829,1.65,1.44,0.039,-0.032,-0.039,0.046,0.11,0.22,0.009,-0.18,4.15,0.061,-0.064,6.9023980384,1.04088430884,-0.945776603112
5744.0,-0.1,67.0,-64.0,9.838,1.094,0.22,-0.21,K02831,1.51,1.91,0.018,-0.014,-0.049,0.069,0.1,0.3,-0.023,-0.25,3.92,0.074,-0.086,6.88652296344,1.27930075014,-1.23715321532
5043.0,-0.039,63.0,-65.0,9.96,0.819,0.11,-0.11,K02832,2.51,0.804,0.042,-0.042,-0.022,0.028,0.042,0.032,0.08,-0.028,4.54,0.17,-0.4,9.12010839356,4.36952043236,-5.48932784586
6191.0,-0.081,64.0,-65.0,9.54,1.065,0.2,-0.22,K02833,2.39,1.118,0.043,-0.043,-0.031,0.031,0.068,0.113,-0.182,-0.082,4.368,0.14,-0.29,3.46736850453,1.3189324187,-1.68908909449
5700.0,-0.1,64.0,-64.0,9.919,1.067,0.2,-0.19,K02838,1.3,1.53,0.041,-0.043,-0.055,0.082,0.1,0.26,0.148,-0.2,4.09,0.072,-0.103,8.29850767514,1.49639217894,-1.75214593447
5614.0,-0.11,66.0,-68.0,9.963,1.009,0.16,-0.14,K02840,0.99,1.68,0.018,-0.015,-0.044,0.052,0.11,0.27,-0.023,-0.23,3.99,0.074,-0.079,9.18332596484,1.7059749685,-1.52735989572
5167.0,-0.045,66.0,-66.0,10.0,0.801,0.053,-0.053,K02841,0.986,0.806,0.042,-0.042,-0.023,0.027,0.05,0.041,-0.102,-0.036,4.527,0.14,-0.32,10.0,3.80384264603,-5.21369907677
5709.0,-0.098,58.0,-60.0,9.8,1.123,0.32,-0.28,K02848,2.12,1.45,0.04,-0.041,-0.061,0.097,0.1,0.22,0.305,-0.18,4.168,0.1,-0.1,6.3095734448,1.63370890244,-1.29770110853
6192.0,-0.11,64.0,-65.0,9.504,1.279,0.15,-0.14,K02857,0.98,1.54,0.042,-0.042,-0.061,0.086,0.11,0.25,0.207,-0.21,4.17,0.053,-0.079,3.1915378551,0.414248575116,-0.530812795302
5263.0,-0.056,63.0,-64.0,9.95,0.835,0.13,-0.14,K02859,2.28,0.837,0.042,-0.042,-0.027,0.029,0.053,0.049,-0.064,-0.041,4.513,0.17,-0.35,8.91250938134,4.27005800423,-4.9314376758
5659.0,-0.084,65.0,-65.0,10.001,0.869,0.16,-0.17,K02863,1.71,0.991,0.044,-0.044,-0.027,0.027,0.08,0.105,-0.239,-0.081,4.382,0.077,-0.146,10.0230523808,1.94435293229,-2.86161827865
5779.0,-0.082,65.0,-67.0,9.856,0.943,0.2,-0.22,K02864,2.33,1.024,0.043,-0.044,-0.026,0.029,0.072,0.105,-0.14,-0.077,4.39,0.089,-0.182,7.17794291271,1.63254581737,-2.45731250008
6276.0,-0.101,67.0,-70.0,9.439,1.219,0.096,-0.12,K02866,0.924,1.32,0.042,-0.042,-0.036,0.052,0.081,0.2,0.07,-0.12,4.28,0.083,-0.242,2.7478941531,0.578701379838,-1.17391128864
5243.0,-0.052,64.0,-65.0,10.01,0.822,0.08,-0.083,K02874,1.36,0.836,0.041,-0.043,-0.024,0.028,0.056,0.049,-0.08,-0.042,4.507,0.13,-0.32,10.2329299228,3.57091272322,-5.33514172912
4967.0,-0.04,63.0,-64.0,9.88,0.774,0.076,-0.083,K02875,1.863,0.749,0.042,-0.042,-0.024,0.028,0.033,0.029,-0.091,-0.022,4.579,0.23,-0.49,7.58577575029,5.29671976664,-5.13106683461
5472.0,-0.064,65.0,-66.0,9.72,0.91,0.17,-0.21,K02879,3.28,0.88,0.04,-0.042,-0.028,0.028,0.045,0.059,-0.013,-0.039,4.51,0.25,-0.45,5.2480746025,4.08446840547,-3.38598746583
5720.0,-0.1,65.0,-63.0,9.846,1.089,0.12,-0.1,K02884,0.77,1.94,0.018,-0.014,-0.05,0.076,0.11,0.3,-0.024,-0.26,3.9,0.078,-0.091,7.0145529842,1.38004688099,-1.32602367576
5480.0,-0.096,65.0,-66.0,10.029,0.911,0.15,-0.13,K02885,1.09,1.7,0.046,-0.041,-0.051,0.056,0.091,0.24,-0.363,-0.2,3.937,0.084,-0.09,10.6905487922,2.28124391761,-2.00094449936
6144.0,-0.095,61.0,-59.0,9.54,1.334,0.17,-0.14,K02891,1.06,1.82,0.043,-0.042,-0.091,0.1,0.099,0.28,0.132,-0.25,4.041,0.064,-0.061,3.46736850453,0.550539603964,-0.454362480339
6224.0,-0.069,64.0,-63.0,9.24,1.153,0.19,-0.23,K02896,2.96,1.139,0.042,-0.042,-0.03,0.031,0.042,0.094,-0.023,-0.059,4.388,0.25,-0.41,1.73780082875,1.35249460376,-1.06171785336
6141.0,-0.1,63.0,-64.0,9.462,1.43,0.21,-0.17,K02904,1.24,1.94,0.042,-0.042,-0.1,0.11,0.11,0.31,0.278,-0.28,4.02,0.058,-0.07,2.8973435877,0.413967627125,-0.431304250467
6094.0,-0.098,67.0,-65.0,9.771,1.034,0.14,-0.15,K02906,1.16,1.34,0.043,-0.043,-0.04,0.054,0.091,0.2,-0.231,-0.15,4.197,0.059,-0.069,5.90201080172,0.858818952201,-0.867004713839
5729.0,-0.1,60.0,-59.0,9.773,1.128,0.27,-0.24,K02913,1.75,1.42,0.04,-0.039,-0.061,0.094,0.105,0.22,0.302,-0.19,4.185,0.107,-0.093,5.9292532458,1.65652250449,-1.14295232257
5616.0,-0.08,64.0,-66.0,9.85,0.948,0.15,-0.17,K02915,1.96,0.979,0.041,-0.041,-0.027,0.027,0.067,0.09,0.023,-0.065,4.432,0.15,-0.3,7.07945784384,2.92054215616,-3.53132395151
4978.0,-0.036,65.0,-65.0,9.93,0.795,0.09,-0.091,K02916,2.167,0.774,0.042,-0.042,-0.023,0.027,0.037,0.028,-0.003,-0.024,4.561,0.19,-0.43,8.51138038202,4.67118700354,-5.34910272186
5440.0,-0.075,65.0,-62.0,9.82,0.937,0.15,-0.18,K02925,2.33,0.93,0.043,-0.043,-0.029,0.03,0.059,0.076,0.186,-0.052,4.473,0.21,-0.43,6.60693448008,4.1082585723,-4.15222556439
5116.0,-0.099,66.0,-49.0,10.059,0.893,0.048,-0.042,K02926,0.355,3.03,0.036,-0.03,-0.047,0.05,0.106,0.41,-0.514,-0.37,3.425,0.085,-0.081,11.4551294145,2.476438615,-1.94908147789
4961.0,-0.041,65.0,-65.0,9.83,0.772,0.079,-0.084,K02931,1.98,0.742,0.042,-0.042,-0.024,0.028,0.029,0.028,-0.106,-0.021,4.587,0.26,-0.51,6.76082975392,5.5418579542,-4.67153362307
5780.0,-0.086,63.0,-58.0,9.669,1.252,0.14,-0.12,K02943,0.94,1.67,0.042,-0.039,-0.1,0.092,0.097,0.24,0.317,-0.22,4.087,0.107,-0.07,4.66659380314,1.3037590627,-0.694678308448
5913.0,-0.1,64.0,-63.0,9.797,1.097,0.19,-0.18,K02949,1.35,1.41,0.041,-0.042,-0.04,0.057,0.1,0.21,0.076,-0.17,4.18,0.064,-0.081,6.26613864672,0.994920927628,-1.06617868139
5600.0,-0.074,65.0,-66.0,9.83,0.892,0.15,-0.17,K02951,2.26,0.907,0.043,-0.043,-0.028,0.028,0.061,0.075,-0.159,-0.054,4.473,0.16,-0.33,6.76082975392,3.01154245564,-3.59855209375
6420.0,-0.1,63.0,-65.0,9.387,1.455,0.25,-0.21,K02956,1.53,2.1,0.038,-0.039,-0.086,0.1,0.11,0.34,-0.0,-0.3,3.96,0.053,-0.066,2.43781081837,0.316417884969,-0.343698362518
5911.0,-0.104,65.0,-62.0,9.793,1.083,0.19,-0.19,K02960,1.47,1.33,0.042,-0.043,-0.036,0.044,0.097,0.19,0.069,-0.15,4.226,0.067,-0.091,6.2086903423,1.03566925845,-1.17368425442
6070.0,-0.093,63.0,-67.0,9.575,1.146,0.21,-0.23,K02961,2.0,1.25,0.041,-0.042,-0.032,0.044,0.084,0.17,0.117,-0.12,4.303,0.093,-0.212,3.75837404288,0.897486892345,-1.45162685416
6122.0,-0.1,64.0,-63.0,9.819,0.996,0.14,-0.14,K02964,1.1,1.32,0.043,-0.043,-0.037,0.051,0.095,0.2,-0.322,-0.15,4.195,0.06,-0.068,6.59173895244,0.976589997767,-0.955362394184
6178.0,-0.082,85.0,-58.0,9.61,1.192,0.32,-0.26,K02968,2.45,1.6,0.051,-0.05,-0.064,0.055,0.085,0.19,-0.099,-0.18,4.11,0.059,-0.068,4.07380277804,0.592791025102,-0.590429627681
6021.0,-0.1,69.0,-71.0,9.599,1.283,0.28,-0.23,K02969,1.57,1.73,0.042,-0.044,-0.1,0.104,0.11,0.29,0.182,-0.26,4.07,0.079,-0.066,3.97191549469,0.79239437336,-0.559986378475
6128.0,-0.082,66.0,-64.0,9.53,1.096,0.16,-0.19,K02970,1.91,1.143,0.044,-0.043,-0.032,0.033,0.066,0.121,-0.068,-0.082,4.36,0.13,-0.29,3.38844156139,1.18244033476,-1.65064073264
6273.0,-0.105,64.0,-65.0,9.461,1.276,0.22,-0.21,K02971,1.54,1.48,0.041,-0.042,-0.048,0.076,0.099,0.24,0.176,-0.18,4.204,0.056,-0.126,2.89067988237,0.397836426394,-0.727961358638
6544.0,-0.11,64.0,-64.0,9.338,1.371,0.12,-0.11,K02974,0.8,1.63,0.043,-0.043,-0.055,0.084,0.1,0.26,0.082,-0.21,4.15,0.049,-0.111,2.17770977235,0.260101046016,-0.491156746964
5969.0,-0.113,66.0,-66.0,9.749,1.072,0.16,-0.17,K02977,1.21,1.27,0.041,-0.045,-0.039,0.044,0.094,0.21,-0.031,-0.14,4.256,0.06,-0.083,5.61047976032,0.831212894827,-0.976010562962
5960.0,-0.092,65.0,-66.0,9.807,0.996,0.17,-0.19,K02979,1.63,1.17,0.043,-0.042,-0.031,0.039,0.081,0.15,-0.167,-0.11,4.298,0.062,-0.089,6.41209576585,0.983956984731,-1.18813387586
6131.0,-0.095,52.0,-62.0,9.585,1.245,0.21,-0.17,K02984,1.29,1.64,0.041,-0.041,-0.071,0.099,0.109,0.25,0.082,-0.23,4.104,0.079,-0.058,3.84591782045,0.76725792515,-0.480802126699
6018.0,-0.1,67.0,-67.0,9.714,1.121,0.41,-0.29,K03008,2.23,1.48,0.048,-0.044,-0.06,0.06,0.12,0.22,-0.057,-0.23,4.15,0.058,-0.087,5.17606831951,0.739548022249,-0.93963865901
5110.0,-0.05,65.0,-64.0,9.78,0.86,0.057,-0.067,K03009,1.364,0.819,0.042,-0.042,-0.028,0.027,0.035,0.038,0.168,-0.026,4.548,0.28,-0.49,6.02559586074,5.45594035423,-4.07575126099
5544.0,-0.053,72.0,-68.0,10.142,0.756,0.21,-0.24,K03012,3.2,0.84,0.045,-0.048,-0.018,0.021,0.044,0.063,-0.457,-0.046,4.466,0.027,-0.08,13.8675582887,0.88950704404,-2.33302571051
5749.0,-0.12,68.0,-65.0,9.905,1.029,0.23,-0.2,K03015,1.4,1.48,0.031,-0.039,-0.041,0.05,0.12,0.25,-0.014,-0.21,4.11,0.067,-0.069,8.03526122186,1.3403588474,-1.18037895733
5530.0,-0.075,66.0,-64.0,9.89,0.873,0.17,-0.19,K03017,2.37,0.896,0.042,-0.042,-0.028,0.028,0.063,0.075,-0.155,-0.056,4.474,0.15,-0.3,7.76247116629,3.20231079514,-3.87201971634
